name,group,groupStr,slope_delay,slope_probe
DMSS030,2,Old,-0.553252678037045,NaN
DMSS031,2,Old,-0.0291645112590758,NaN
DMSS032,2,Old,0.08574918493921,NaN
DMSS036,2,Old,0.0292585224503633,NaN
DMSS037,2,Old,0.0598934341903317,NaN
DMSS038,2,Old,-0.0314603382161994,NaN
DMSS039,2,Old,0.0966377333759093,NaN
DMSS040,2,Old,0.0179600594449877,NaN
DMSS041,2,Old,-0.153314889636989,NaN
DMSS046,2,Old,-0.363352073630355,NaN
DMSS050,2,Old,-0.153038087443148,NaN
DMSS051,2,Old,-0.0336073469304929,NaN
DMSS052,2,Old,-0.345064896719329,NaN
DMSS053,2,Old,-0.0869358704447284,NaN
DMSS054,2,Old,0.0467588266974767,NaN
DMSS055,2,Old,-0.152616555647432,NaN
DMSS056,2,Old,0.0290714626476869,NaN
DMSS057,2,Old,-0.0268036750421363,NaN
DMSS058,2,Old,-0.0890645791307622,NaN
DMSS059,2,Old,-0.0804781560451282,NaN
DMSS061,2,Old,-0.136700129795902,NaN
dmss01,1,Young,-0.0193665366298233,NaN
dmss02,1,Young,0.10461434929013,NaN
dmss03,1,Young,-0.0584684557223881,NaN
dmss06,1,Young,-0.0044979270297518,NaN
dmss07,1,Young,-0.253477001981926,NaN
dmss08,1,Young,-0.575662052835665,NaN
dmss11,1,Young,-0.0539081264354313,NaN
dmss13,1,Young,-0.0328916502153995,NaN
dmss14,1,Young,0.168877347870145,NaN
dmss15,1,Young,-0.546489168922057,NaN
dmss16,1,Young,-0.107847910319009,NaN
dmss17,1,Young,-0.329821751562541,NaN
dmss19,1,Young,-0.13012365820957,NaN
dmss20,1,Young,0.0135428505160973,NaN
dmss21,1,Young,0.0118447304314897,NaN
dmss22,1,Young,0.0606295174462385,NaN
dmss25,1,Young,-0.0411835477240712,NaN
dmss26,1,Young,-0.204449347878865,NaN
dmss27,1,Young,0.229383679145819,NaN
dmss29,1,Young,-0.0931848806200546,NaN
