name,group,groupStr,slope_delay,slope_probe
DMSS030,2,Old,-0.225362660603946,-0.215405983057483
DMSS031,2,Old,-0.0303288860010702,0.136052785768701
DMSS032,2,Old,-0.0717716309311739,0.0539116872964097
DMSS036,2,Old,0.210063071661592,0.281284059856647
DMSS037,2,Old,-0.189157142927698,-0.192837585010719
DMSS038,2,Old,0.0242545508106864,0.0270440115512172
DMSS039,2,Old,0.0170633484074469,0.117576528792903
DMSS040,2,Old,0.020654168138307,0.0721706307062939
DMSS041,2,Old,-0.257373921303591,-0.172942632622984
DMSS046,2,Old,-0.00538046104901651,-0.189670414251522
DMSS050,2,Old,-0.133327768698763,-0.183823563110396
DMSS051,2,Old,0.0211111700165714,0.0613909866574737
DMSS052,2,Old,-0.169139373477146,-0.136529825166568
DMSS053,2,Old,-0.0373846812892384,-0.0673131127289117
DMSS054,2,Old,0.0108935101100631,0.0144455082083869
DMSS055,2,Old,-0.0794908535826564,-0.0559929482171622
DMSS056,2,Old,0.0509523791675366,-0.0440006863728652
DMSS057,2,Old,-0.0140069013451061,-0.0183570023653507
DMSS058,2,Old,-0.036081273907255,-0.110579884458168
DMSS059,2,Old,-0.011199997933778,-0.0683611070470808
DMSS061,2,Old,-0.0222416224013339,0.112407144655198
dmss01,1,Young,-0.082899685154661,-0.0824549654723647
dmss02,1,Young,0.213374139029302,0.220551751014536
dmss03,1,Young,-0.0309764500571311,-0.142800835831555
dmss06,1,Young,0.0756471910261129,0.0550408187871549
dmss07,1,Young,-0.222620209631505,-0.270081824685967
dmss08,1,Young,-0.207201174377858,-0.103504781553755
dmss11,1,Young,-0.136124222887905,-0.156918001458056
dmss13,1,Young,-0.00889283987954616,-0.0379367946775765
dmss14,1,Young,-0.0500143534303153,0.0529373169586532
dmss15,1,Young,-0.462407248662965,-0.590412908242484
dmss16,1,Young,-0.0532277762447649,-0.0691404228432837
dmss17,1,Young,-0.041901098523009,-0.132674958832039
dmss19,1,Young,-0.220862153720188,-0.152754603260105
dmss20,1,Young,-0.0400717375399644,-0.199559645295904
dmss21,1,Young,-0.058843522956821,-0.0622738852088129
dmss22,1,Young,-0.0249786869712169,-0.0429998266816776
dmss25,1,Young,-0.00280547790351545,-0.0275972989695393
dmss26,1,Young,-0.103593511680407,-0.0200433420204072
dmss27,1,Young,0.108208501431986,0.000212453510020645
dmss29,1,Young,0.0147594513770446,0.0087498875369493
