name,group,groupStr,slope_delay,slope_probe
DMSS030,2,Old,0.00136083753628648,-0.0275209769858843
DMSS031,2,Old,0.122509603732054,0.0234214211013637
DMSS032,2,Old,0.0137801727438936,-0.00719863225319393
DMSS036,2,Old,0.146019140978262,0.0836072084397022
DMSS037,2,Old,-0.0417199735686186,-0.0216269765145738
DMSS038,2,Old,-0.160131313236269,-0.0881299615086608
DMSS039,2,Old,0.0684625664273822,0.0418307374028487
DMSS040,2,Old,0.0902047127040385,0.0680434022736631
DMSS041,2,Old,-0.241612411738166,-0.137803342302988
DMSS046,2,Old,-0.341319005677894,-0.21857122409759
DMSS050,2,Old,-0.0806187036621386,-0.0601325245225479
DMSS051,2,Old,-0.105894421316564,-0.103102071574907
DMSS052,2,Old,0.133220188328684,0.126704784522372
DMSS053,2,Old,0.187074698977086,0.226961933585171
DMSS054,2,Old,0.12943904901514,0.0659295972667231
DMSS055,2,Old,-0.215409462589376,0.00693191101149824
DMSS056,2,Old,0.0768397701118023,0.0645929939087796
DMSS057,2,Old,-0.025744455098611,-0.0714998488163671
DMSS058,2,Old,0.356215909184918,0.28965251062358
DMSS059,2,Old,-0.0441118795988459,-0.270666885366601
DMSS061,2,Old,-0.068683887500363,-0.089723177195664
dmss01,1,Young,0.0313593188554736,0.0266286374261622
dmss02,1,Young,0.0894782815155332,0.0311057809168508
dmss03,1,Young,0.156170271591493,0.300939729984256
dmss06,1,Young,0.00755858284797384,0.0122002947016918
dmss07,1,Young,0.0422908211242767,0.0167346125670597
dmss08,1,Young,0.00636866266257345,0.0692332260006333
dmss11,1,Young,-0.178001985396208,-0.188342125824565
dmss13,1,Young,-0.641861357023838,-0.673163640408409
dmss14,1,Young,0.331752872886591,0.258186711294574
dmss15,1,Young,0.126340583744909,0.0618254977139015
dmss16,1,Young,-0.0330058603874248,-0.0128783142845718
dmss17,1,Young,-0.351786626780135,-0.355191160274792
dmss19,1,Young,-0.242846257543502,-0.177006729610393
dmss20,1,Young,0.0161767501743635,-0.00279698418375308
dmss21,1,Young,-0.0145779985267104,0.0516258193241856
dmss22,1,Young,-0.524815447437579,-0.464075695722213
dmss25,1,Young,-0.138502766904919,-0.167799353762393
dmss26,1,Young,-0.272100194043878,-0.224928328757797
dmss27,1,Young,-0.0249998085415143,0.0165746850248998
dmss29,1,Young,0.122323113757718,0.132612507531094
